properties_coddep,properties_codtypbien,properties_anneemut,properties_valeurfonc,properties_sterr,properties_sbati,id
03,132,2019,62000.0,2382.0,0.0,4
03,132,2020,85000.0,2706.0,0.0,2
03,132,2021,392550.0,38319.0,0.0,11
03,132,2022,367500.0,26802.0,0.0,14
03,132,2023,325850.0,46998.0,0.0,16
03,151,2014,907700.0,36830.0,5506.0,9
03,151,2015,170000.0,644.0,874.0,4
03,151,2016,276000.0,2417.0,677.0,4
03,151,2017,2332919.0,75042.0,2915.0,15
03,151,2018,400000.0,22509.0,674.0,3
03,151,2019,23441992.0,183250.0,39960.0,11
03,151,2020,757600.0,66054.0,855.0,3
03,151,2021,1425000.0,39342.0,2512.0,12
03,151,2022,1965713.2,35339.0,2325.0,9
03,151,2023,1900435.0,35900.0,3016.0,13
03,152,2014,5965955.0,267631.0,19443.0,52
03,152,2015,5317489.4,187676.0,22706.0,47
03,152,2016,22689446.0,5357376.0,62096.0,58
03,152,2017,8593430.2,1382485.0,39323.0,68
03,152,2018,4711852.0,457884.0,60800.0,57
03,152,2019,207481798.0,1705210.0,316767.0,67
03,152,2020,11175678.76,389890.0,43978.0,78
03,152,2021,12463417.67,343961.0,41589.0,102
03,152,2022,9125027.88,365930.0,23669.0,77
03,152,2023,10279665.84,633232.0,35750.0,77
03,221,2014,251552.6,28510.0,0.0,32
03,221,2015,344680.0,32695.0,0.0,26
03,221,2016,299168.0,30705.0,0.0,33
03,221,2017,262952.15,32991.0,0.0,39
03,221,2018,141439.0,23420.0,0.0,33
03,221,2019,359016.2,27414.0,0.0,26
03,221,2020,256679.0,34306.0,0.0,38
03,221,2021,488125.0,39257.0,0.0,36
03,221,2022,602201.0,66632.0,0.0,55
03,221,2023,902254.5700000001,43307.0,0.0,51
03,229,2014,2293970.54,105818.0,0.0,92
03,229,2015,1203099.35,52003.0,0.0,75
03,229,2016,738819.46,73910.0,0.0,74
03,229,2017,1307976.19,40341.0,0.0,67
03,229,2018,1550180.2,41826.0,0.0,70
03,229,2019,1653145.66,75481.0,0.0,81
03,229,2020,1662264.28,49912.0,0.0,61
03,229,2021,2664031.85,75854.0,0.0,90
03,229,2022,2276427.0,77040.0,0.0,92
03,229,2023,2140982.6,65144.0,0.0,96
03,232,2014,786644.17,1610231.0,0.0,52
03,232,2015,814683.76,2586588.0,0.0,55
03,232,2016,348745.62,1102729.0,0.0,47
03,232,2017,1213496.9,2575179.0,0.0,51
03,232,2018,1500479.3,2516089.0,0.0,64
03,232,2019,1555985.75,2172642.0,0.0,50
03,232,2020,463778.08,1503851.0,0.0,39
03,232,2021,3007690.33,2676352.0,0.0,58
03,232,2022,3366367.6,3719034.0,0.0,70
03,232,2023,615940.3,1218166.0,0.0,73
03,233,2014,455559.0,138437.0,0.0,8
03,233,2015,92500.0,116815.0,0.0,4
03,233,2016,168550.0,206943.0,0.0,8
03,233,2017,97433.35,62836.0,0.0,14
03,233,2018,118501.88,152363.0,0.0,13
03,233,2019,129585.0,35125.0,0.0,9
03,233,2020,71278.75,74535.0,0.0,9
03,233,2021,116647.5,147351.0,0.0,12
03,233,2022,224851.5,239580.0,0.0,18
03,233,2023,19720.0,52030.0,0.0,13
03,239,2014,35000.0,62778.0,0.0,1
03,239,2015,166900.0,116527.0,0.0,2
03,239,2016,115600.0,176833.0,0.0,3
03,239,2018,97765.0,50919.0,0.0,1
03,239,2019,70000.0,88993.0,0.0,2
03,239,2020,20000.0,16746.0,0.0,1
03,239,2022,230000.0,256080.0,0.0,3
03,239,2023,1.0,3090.0,0.0,1
03,2311,2014,85750.0,18782.0,0.0,7
03,2311,2015,8600.0,8120.0,0.0,3
03,2311,2016,250460.0,39794.0,0.0,8
03,2311,2017,19460.0,22302.0,0.0,6
03,2311,2018,137120.0,190801.0,0.0,7
03,2311,2019,87683.0,26711.0,0.0,13
03,2311,2020,10400.0,14951.0,0.0,7
03,2311,2021,86700.0,16152.0,0.0,11
03,2311,2022,141046.0,58010.0,0.0,13
03,2311,2023,118236.0,70162.0,0.0,13
03,2312,2014,8750.0,14872.0,0.0,4
03,2312,2015,1500.0,1947.0,0.0,2
03,2312,2016,25000.0,4500.0,0.0,3
03,2312,2017,10500.0,4118.0,0.0,2
03,2312,2018,6950.0,16796.0,0.0,5
03,2312,2019,4800.0,17503.0,0.0,4
03,2312,2020,27260.0,23607.0,0.0,4
03,2312,2021,97500.0,7895.0,0.0,4
03,2312,2022,41925.0,10651.0,0.0,8
03,2312,2023,41100.0,11060.0,0.0,4
03,2313,2014,8588702.41,10975156.0,0.0,388
03,2313,2015,7012832.64,10558183.0,0.0,329
03,2313,2016,6649670.35,10666032.0,0.0,316
03,2313,2017,6962390.06,10654567.0,0.0,370
03,2313,2018,6696113.26,9993688.0,0.0,348
03,2313,2019,7659675.21,10919702.0,0.0,388
03,2313,2020,8806385.07,12927862.0,0.0,338
03,2313,2021,11256879.44,12006272.0,0.0,510
03,2313,2022,12826821.17,16832772.0,0.0,466
03,2313,2023,11386750.05,14915577.0,0.0,460
03,2319,2021,4750.0,34004.0,0.0,3
04,14,2014,2736551.0,16242.0,6585.0,20
04,14,2015,3325815.8200000003,59067.0,6857.0,31
04,14,2016,4131381.0,50052.0,8011.0,38
04,14,2017,8945532.51,114474.0,25636.0,49
04,14,2018,5077711.2,186757.0,48973.0,40
04,14,2019,9464738.2,126506.0,29098.0,35
04,14,2020,6356130.5,111995.0,27899.0,53
04,14,2021,8292538.85,183200.0,23187.0,56
04,14,2022,9506496.18,68407.0,20202.0,48
04,14,2023,8247103.8,64269.0,11382.0,52
04,20,2014,4868943.0,865288.0,0.0,40
04,20,2015,2397430.3,1189551.0,0.0,27
04,20,2016,1289553.92,1822872.0,0.0,29
04,20,2017,2058217.59,2310058.0,0.0,41
04,20,2018,2654712.5,8288413.0,0.0,29
04,20,2019,2944486.3,3520921.0,0.0,50
04,20,2020,1947886.0,981809.0,0.0,31
04,20,2021,2435458.69,1526045.0,0.0,46
04,20,2022,2995339.18,779808.0,0.0,38
04,20,2023,2186118.0,1729176.0,0.0,42
04,21,2014,5893044.09,77854.0,0.0,85
04,21,2015,6802356.88,117549.0,0.0,88
04,21,2016,10537350.84,222705.0,0.0,108
04,21,2017,11941859.84,128615.0,0.0,130
04,21,2018,9661408.78,158379.0,0.0,106
04,21,2019,4398253.08,60265.0,0.0,66
04,21,2020,8429511.75,1545508.0,0.0,78
04,21,2021,13779041.58,230548.0,0.0,142
04,21,2022,12445236.98,242804.0,0.0,132
04,21,2023,8440185.66,139617.0,0.0,79
04,101,2015,242000.0,138.0,0.0,1
04,101,2016,6230332.0,2340.0,0.0,33
04,101,2017,3719721.5,5468.0,0.0,1
04,101,2018,627000.0,354.0,0.0,3
04,101,2019,506500.0,752.0,0.0,3
04,101,2020,1291250.0,0.0,0.0,6
04,101,2021,3618300.0,0.0,0.0,18
04,101,2022,6909900.0,0.0,0.0,33
04,101,2023,601000.0,0.0,0.0,4
04,102,2014,591575.0,267.0,490.0,7
04,102,2015,289451.0,540.0,874.0,3
04,102,2016,455100.0,141.0,11.0,5
04,102,2017,931670.0,2982.0,1020.0,10
04,102,2018,1132107.0,973.0,509.0,8
04,102,2019,549270.0,373.0,145.0,5
04,102,2020,1408000.0,61444.0,212.0,6
04,102,2021,335691.0,158.0,169.0,5
04,102,2022,741161.0,1079.0,139.0,7
04,102,2023,1086850.0,73.0,183.0,7
04,111,2014,70955800.62,2352108.0,35710.0,405
04,111,2015,78102417.54,748650.0,37869.0,420
04,111,2016,87273227.15,2682708.0,41876.0,436
04,111,2017,105582764.49,1883840.0,52541.0,542
04,111,2018,104499038.5,2205755.0,51237.0,543
04,111,2019,120784511.5,2764468.0,59641.0,628
04,111,2020,132232506.2,2453468.0,59474.0,632
04,111,2021,190496300.95,2161231.0,83482.0,870
04,111,2022,191064725.66,5773724.0,74635.0,787
04,111,2023,151981552.21,2185751.0,58739.0,642
04,112,2014,3684434.0,739294.0,2324.0,15
04,112,2015,3277000.0,1412445.0,3154.0,14
04,112,2016,3051400.0,562897.0,1741.0,10
04,112,2017,8314051.0,540087.0,18836.0,36
04,112,2018,8585274.0,1082259.0,7000.0,29
04,112,2019,4288592.0,130760.0,9235.0,19
04,112,2020,6799557.0,574103.0,4898.0,21
04,112,2021,8261775.0,181835.0,5308.0,25
04,112,2022,12162856.65,4580486.0,6192.0,30
04,112,2023,7552204.0,79721.0,3646.0,21
04,120,2014,2014000.0,2381.0,2033.0,11
04,120,2015,4430731.0,234414.0,3817.0,15
04,120,2016,1972660.0,5385.0,2135.0,11
04,120,2017,2725370.66,29410.0,4955.0,17
04,120,2018,2787380.0,23401.0,3366.0,14
04,120,2019,4060762.0,47596.0,3902.0,19
04,120,2020,5749201.0,32104.0,5172.0,21
04,120,2021,4676250.0,86956.0,4095.0,22
04,120,2022,5216000.0,67874.0,3813.0,20
04,120,2023,2886250.0,22061.0,4095.0,17
04,121,2014,11719697.0,3177.0,8313.0,141
04,121,2015,12270197.5,101371.0,8297.0,135
04,121,2016,14734750.0,19758.0,9361.0,158
04,121,2017,18128666.0,20729.0,11508.0,195
04,121,2018,17347525.0,10051.0,11181.0,196
04,121,2019,20264385.240000002,17428.0,12309.0,221
04,121,2020,23563683.24,16174.0,13250.0,234
04,121,2021,29636389.1,19373.0,16329.0,284
04,121,2022,30890052.93,286912.0,16381.0,293
04,121,2023,28723428.0,100653.0,14023.0,262
04,122,2014,6235480.0,34655.0,5008.0,41
04,122,2015,3849400.0,26405.0,3516.0,27
04,122,2016,3532200.0,18652.0,3024.0,24
04,122,2017,6179950.0,269176.0,4642.0,34
04,122,2018,6456161.0,68870.0,5064.0,41
04,122,2019,7331625.0,256663.0,5855.0,42
04,122,2020,6494778.0,32222.0,4695.0,37
04,122,2021,12166762.0,79466.0,7639.0,57
04,122,2022,12799254.0,70336.0,7411.0,59
04,122,2023,7984440.0,25891.0,6376.0,52
04,131,2014,604200.0,17406.0,0.0,23
04,131,2015,544699.0,776.0,0.0,25
04,131,2016,632450.0,19942.0,0.0,16
04,131,2017,893900.0,5542.0,0.0,26
04,131,2018,937850.0,31272.0,0.0,24
04,131,2019,861700.0,5212.0,0.0,35
04,131,2020,557501.0,7162.0,0.0,25
04,131,2021,761906.78,3208.0,0.0,32
04,131,2022,1308250.0,65563.0,0.0,29
04,131,2023,538550.0,16533.0,0.0,21
04,132,2014,46900.0,0.0,0.0,3
04,132,2015,167000.0,140.0,0.0,2
04,132,2016,48001.0,0.0,0.0,2
04,132,2017,119120.0,0.0,0.0,2
04,132,2018,371810.0,188.0,0.0,7
04,132,2019,61400.0,133.0,0.0,4
04,132,2021,107600.0,2766.0,0.0,6
04,132,2022,361000.0,2194.0,0.0,5
04,132,2023,401500.0,465.0,0.0,9
04,151,2014,670000.0,879.0,595.0,3
04,151,2015,842000.0,140494.0,507.0,4
04,151,2016,1178000.0,75413.0,1103.0,6
04,151,2017,1289948.0,11829.0,2447.0,7
04,151,2018,1866260.0,19200.0,1868.0,8
04,151,2019,3045470.0,285688.0,2020.0,10
04,151,2020,2269000.0,7712.0,1737.0,6
04,151,2021,6275145.0,458783.0,4972.0,14
04,151,2022,3120202.0,78046.0,1305.0,8
04,151,2023,1675000.0,4392.0,1024.0,5
04,152,2014,7476303.05,400279.0,21405.0,20
04,152,2015,3530600.0,19160.0,4577.0,15
04,152,2016,4634402.0600000005,127458.0,47410.0,19
04,152,2017,9566216.6,176855.0,40607.0,27
04,152,2018,8183041.0,533861.0,65190.0,31
04,152,2019,19160867.689999998,332242.0,120266.0,44
04,152,2020,9863659.48,524528.0,64844.0,39
04,152,2021,17059960.56,181150.0,40386.0,55
04,152,2022,14909155.0,986014.0,180158.0,41
04,152,2023,14121510.0,675646.0,127604.0,40
04,221,2014,145100.0,5517.0,0.0,10
04,221,2015,80623.0,29373.0,0.0,8
04,221,2016,189000.0,2104.0,0.0,6
04,221,2017,30978.0,3146.0,0.0,8
04,221,2018,31545.0,1843.0,0.0,5
04,221,2019,105816.0,1168.0,0.0,6
04,221,2020,453950.0,6273.0,0.0,7
04,221,2021,190800.0,5050.0,0.0,8
04,221,2022,70500.0,1708.0,0.0,5
04,221,2023,576590.5,6241.0,0.0,13
04,222,2020,7650.0,25775.0,0.0,1
04,223,2021,21250.0,1384.0,0.0,1
04,223,2023,2138.4,132.0,0.0,1
04,229,2014,1527110.08,14555.0,0.0,40
04,229,2015,1369543.25,11056.0,0.0,37
04,229,2016,937791.0,6712.0,0.0,39
04,229,2017,1708632.0,23127.0,0.0,36
04,229,2018,2324346.2,11988.0,0.0,44
04,229,2019,1624493.52,11859.0,0.0,45
04,229,2020,2733612.6,14269.0,0.0,38
04,229,2021,3266352.33,27755.0,0.0,59
04,229,2022,2254157.9299999997,24522.0,0.0,43
04,229,2023,3590026.3,29156.0,0.0,52
04,232,2014,647277.3,2123870.0,0.0,22
04,232,2015,258795.9,783712.0,0.0,28
04,232,2016,517735.80000000005,1132612.0,0.0,28
04,232,2017,617377.0,1773720.0,0.0,26
04,232,2018,1073495.0,1426109.0,0.0,39
04,232,2019,929743.0,1825489.0,0.0,40
04,232,2020,222984.0,300133.0,0.0,16
04,232,2021,247036.0,811004.0,0.0,29
04,232,2022,1160000.49,3331903.0,0.0,36
04,232,2023,687489.0,691946.0,0.0,29
04,233,2014,375515.4,314990.0,0.0,54
04,233,2015,915117.9,440923.0,0.0,58
04,233,2016,674226.61,559976.0,0.0,51
04,233,2017,762769.11,833132.0,0.0,57
04,233,2018,910655.0,1190323.0,0.0,58
04,233,2019,377346.75,713433.0,0.0,55
04,233,2020,326960.2,259473.0,0.0,37
04,233,2021,1018732.1,388954.0,0.0,58
04,233,2022,1760669.6,767864.0,0.0,69
04,233,2023,1851392.88,2959746.0,0.0,74
04,239,2014,55657.1,232396.0,0.0,4
04,239,2015,26138.0,224726.0,0.0,7
04,239,2016,45250.0,141638.0,0.0,4
04,239,2017,265101.0,432464.0,0.0,9
04,239,2018,19760.0,48885.0,0.0,3
04,239,2019,22363.0,46567.0,0.0,4
04,239,2020,28397.0,99686.0,0.0,5
04,239,2021,28990.0,104042.0,0.0,4
04,239,2022,16720.0,115756.0,0.0,7
04,239,2023,24000.0,96470.0,0.0,2
04,2311,2014,489830.0,57244.0,0.0,14
04,2311,2015,44205.0,421.0,0.0,1
04,2311,2016,145199.0,20408.0,0.0,5
04,2311,2017,315320.0,6520.0,0.0,6
04,2311,2018,53700.0,19602.0,0.0,7
04,2311,2019,902280.0,37430.0,0.0,7
04,2311,2020,31000.0,3075.0,0.0,2
04,2311,2021,118990.0,30265.0,0.0,9
04,2311,2022,139900.0,19244.0,0.0,6
04,2311,2023,322059.0,57335.0,0.0,14
04,2312,2014,401048.85000000003,72883.0,0.0,21
04,2312,2015,350729.0,111203.0,0.0,27
04,2312,2016,458400.58999999997,46811.0,0.0,23
04,2312,2017,615396.0,93454.0,0.0,26
04,2312,2018,883540.0,81586.0,0.0,25
04,2312,2019,1281630.0,218481.0,0.0,33
04,2312,2020,589210.0,153317.0,0.0,26
04,2312,2021,577630.5,212739.0,0.0,26
04,2312,2022,1265065.0,404903.0,0.0,26
04,2312,2023,2033151.4,344343.0,0.0,54
04,2313,2014,2807147.57,1062758.0,0.0,93
04,2313,2015,2526650.19,1365563.0,0.0,85
04,2313,2016,4225273.38,1513864.0,0.0,96
04,2313,2017,1768857.96,1447055.0,0.0,67
04,2313,2018,2421158.65,1447606.0,0.0,104
04,2313,2019,3511268.0,1231601.0,0.0,120
04,2313,2020,3279586.7,2264976.0,0.0,93
04,2313,2021,5555930.53,2464581.0,0.0,144
04,2313,2022,5848734.0,1650953.0,0.0,129
04,2313,2023,5260451.72,1401921.0,0.0,119
04,2319,2014,3000.0,15950.0,0.0,1
04,2319,2016,22650.0,40618.0,0.0,2
04,2319,2017,10000.0,10944.0,0.0,1
04,2319,2019,18100.0,108380.0,0.0,4
05,14,2014,6550113.1899999995,189347.0,10607.0,61
05,14,2015,58989742.09,184573.0,20239.0,88
05,14,2016,9042484.4,336282.0,14810.0,64
05,14,2017,11334713.0,213072.0,22636.0,75
05,14,2018,22135059.7,83721.0,32731.0,118
05,14,2019,19307099.6,165354.0,21469.0,96
05,14,2020,12347255.69,191444.0,22701.0,86
05,14,2021,33105392.8,154608.0,44182.0,144
05,14,2022,24565922.41,175749.0,26962.0,125
05,14,2023,15994632.58,38963.0,18827.0,113
05,20,2014,2196351.7,1166105.0,0.0,39
05,20,2015,1549789.55,715817.0,0.0,47
05,20,2016,1441500.0,2153583.0,0.0,24
05,20,2017,2163886.0,455104.0,0.0,30
05,20,2018,2412832.0,387195.0,0.0,36
05,20,2019,2847427.33,733115.0,0.0,52
05,20,2020,3145110.36,413592.0,0.0,36
05,20,2021,2744236.09,552142.0,0.0,42
05,20,2022,2912291.0,983076.0,0.0,40
05,20,2023,6405932.0,655285.0,0.0,54
05,21,2014,5044554.64,75578.0,0.0,75
05,21,2015,8844704.76,95124.0,0.0,83
05,21,2016,7675191.93,77164.0,0.0,75
05,21,2017,12910398.0,128356.0,0.0,123
05,21,2018,13642821.43,105445.0,0.0,103
05,21,2019,9428802.87,85341.0,0.0,87
05,21,2020,8626810.5,88539.0,0.0,100
05,21,2021,16655712.22,180707.0,0.0,150
05,21,2022,14740809.75,224763.0,0.0,124
05,21,2023,7740009.2,61848.0,0.0,61
05,101,2014,321900.0,0.0,0.0,3
05,101,2015,15214440.0,4008.0,0.0,10
05,101,2016,2235330.0,0.0,0.0,13
05,101,2017,23895799.5,60588.0,0.0,121
05,101,2018,19152324.0,0.0,0.0,87
05,101,2019,14280301.030000001,520.0,0.0,78
05,101,2020,14349184.5,520.0,0.0,60
05,101,2021,11435450.0,216808.0,0.0,48
05,101,2022,30914960.0,0.0,0.0,112
05,101,2023,70972406.0,4841.0,0.0,166
05,102,2014,4214921.48,0.0,0.0,4
05,102,2015,105000.0,0.0,0.0,1
05,102,2016,57447578.0,152616.0,67554.0,4
05,102,2017,10311345.0,0.0,0.0,5
05,102,2018,270000.0,709.0,0.0,3
05,102,2019,360500.0,229.0,124.0,4
05,102,2020,1167785.0,38374.0,0.0,5
05,102,2021,2.0,0.0,0.0,2
05,102,2023,664000.0,547.0,0.0,2
05,111,2014,50565828.62,2075250.0,22368.0,238
05,111,2015,63648650.24,1437457.0,29497.0,311
05,111,2016,64104210.65,479005.0,29687.0,312
05,111,2017,71709989.56,913442.0,32863.0,340
05,111,2018,79847432.92,605979.0,35462.0,374
05,111,2019,88397866.48,1028786.0,38032.0,401
05,111,2020,95077005.51,1417262.0,40893.0,411
05,111,2021,118426266.69,1207040.0,45911.0,467
05,111,2022,112788435.57,497100.0,41588.0,433
05,111,2023,99405032.0,706422.0,32803.0,352
05,112,2014,1536320.0,12958.0,811.0,5
05,112,2015,1914540.0,521483.0,1735.0,12
05,112,2016,2081100.0,89231.0,2208.0,11
05,112,2017,1780156.0,295903.0,1796.0,8
05,112,2018,2649505.0,118728.0,1961.0,12
05,112,2019,1235040.0,472235.0,749.0,4
05,112,2020,1571220.0,12432.0,1190.0,6
05,112,2021,1567150.0,32549.0,1489.0,9
05,112,2022,1315250.0,47181.0,748.0,5
05,112,2023,5866285.0,28735.0,2766.0,15
05,120,2014,2099671.0,1950.0,1709.0,10
05,120,2015,3029000.0,41379.0,3289.0,8
05,120,2016,3282700.0,6375.0,2527.0,13
05,120,2017,3603468.38,12781.0,2500.0,14
05,120,2018,3475369.88,21861.0,3019.0,15
05,120,2019,3791970.0,11492.0,3728.0,19
05,120,2020,9955289.76,13783.0,8314.0,16
05,120,2021,6726098.0,11335.0,3722.0,20
05,120,2022,7943052.0,11124.0,3753.0,20
05,120,2023,6418488.0,24649.0,5148.0,21
05,121,2014,70108083.44,7024.0,31374.0,575
05,121,2015,68346920.02,18018.0,28426.0,546
05,121,2016,65974235.29000001,53505.0,29469.0,560
05,121,2017,61710904.379999995,66371.0,28800.0,563
05,121,2018,72550325.77,5391.0,33124.0,638
05,121,2019,85759731.96000001,6250.0,38402.0,770
05,121,2020,82510741.3,7543.0,37399.0,730
05,121,2021,110780960.42,8484.0,44711.0,894
05,121,2022,103716310.63,7877.0,41333.0,832
05,121,2023,92734573.65,448976.0,33701.0,695
05,122,2014,8237152.0,37972.0,6453.0,48
05,122,2015,7678850.66,27171.0,4570.0,36
05,122,2016,9159580.25,14504.0,5193.0,42
05,122,2017,10034964.1,40035.0,7638.0,60
05,122,2018,11031632.0,62113.0,7181.0,54
05,122,2019,12750097.0,40081.0,8003.0,59
05,122,2020,12174015.1,45642.0,8437.0,60
05,122,2021,16929815.0,88748.0,9151.0,74
05,122,2022,17716745.0,54937.0,7991.0,63
05,122,2023,15264626.0,35752.0,6741.0,54
05,131,2014,2125106.0,8346.0,0.0,67
05,131,2015,1281050.0,84278.0,0.0,61
05,131,2016,1255291.0,2296.0,0.0,69
05,131,2017,1813074.0,16954.0,0.0,81
05,131,2018,1279125.0,2761.0,0.0,58
05,131,2019,1502895.0,4654.0,0.0,73
05,131,2020,2304746.0,6536.0,0.0,70
05,131,2021,1822584.33,7019.0,0.0,81
05,131,2022,4307396.0,6856.0,0.0,99
05,131,2023,5496950.0,32396.0,0.0,68
05,132,2014,352800.0,1394.0,0.0,6
05,132,2015,448000.0,287.0,0.0,7
05,132,2016,254200.0,1808.0,0.0,12
05,132,2017,177233.33000000002,639.0,0.0,8
05,132,2018,219000.0,569.0,0.0,7
05,132,2019,528500.0,484.0,0.0,7
05,132,2020,436500.0,0.0,0.0,8
05,132,2021,519501.0,148.0,0.0,12
05,132,2022,640870.0,3613.0,0.0,9
05,132,2023,400500.0,88.0,0.0,8
05,151,2014,113001.0,16.0,358.0,2
05,151,2015,664750.0,3605.0,788.0,3
05,151,2016,1630000.0,7643.0,1239.0,7
05,151,2017,909000.0,731.0,200.0,2
05,151,2018,175000.0,2717.0,135.0,1
05,151,2019,1978200.0,10783.0,1394.0,7
05,151,2020,2727310.0,5092.0,1286.0,8
05,151,2021,3382750.0,3772.0,1275.0,7
05,151,2022,9829320.0,142589.0,8483.0,14
05,151,2023,1699690.0,5813.0,1041.0,7
05,152,2014,5325018.0,35939.0,8346.0,19
05,152,2015,3390067.0,42438.0,14506.0,15
05,152,2016,5293024.0,84696.0,16302.0,16
05,152,2017,10440165.0,27266.0,8061.0,22
05,152,2018,13993015.0,296527.0,36990.0,37
05,152,2019,7390058.859999999,44080.0,20173.0,38
05,152,2020,6488884.0,112976.0,13249.0,22
05,152,2021,12829826.0,99242.0,12581.0,35
05,152,2022,19006171.56,103779.0,25201.0,51
05,152,2023,67890642.36,252206.0,8855.0,30
05,221,2014,350654.0,6456.0,0.0,18
05,221,2015,301990.0,5483.0,0.0,15
05,221,2016,136000.0,3257.0,0.0,8
05,221,2017,175186.5,7119.0,0.0,18
05,221,2018,368680.0,12343.0,0.0,21
05,221,2019,281374.0,9841.0,0.0,20
05,221,2020,329500.0,10758.0,0.0,20
05,221,2021,240432.0,4972.0,0.0,18
05,221,2022,172460.0,4177.0,0.0,14
05,221,2023,337208.0,7014.0,0.0,15
05,223,2018,44720.0,5843.0,0.0,1
05,229,2014,1550507.0,10950.0,0.0,37
05,229,2015,1931498.6,17638.0,0.0,45
05,229,2016,1328326.78,15660.0,0.0,38
05,229,2017,928258.0,46760.0,0.0,46
05,229,2018,1538450.9,10102.0,0.0,26
05,229,2019,2167336.0,23224.0,0.0,41
05,229,2020,1262474.25,16481.0,0.0,36
05,229,2021,3609523.85,28412.0,0.0,54
05,229,2022,6391228.0,32202.0,0.0,56
05,229,2023,4972106.32,23571.0,0.0,66
05,232,2014,383895.52,190879.0,0.0,18
05,232,2015,149174.0,75357.0,0.0,12
05,232,2016,200880.2,121246.0,0.0,22
05,232,2017,264640.2,344584.0,0.0,19
05,232,2018,553704.0,86908.0,0.0,13
05,232,2019,776519.37,235089.0,0.0,16
05,232,2020,32913.0,142759.0,0.0,12
05,232,2021,222451.0,428101.0,0.0,17
05,232,2022,184512.4,235836.0,0.0,14
05,232,2023,466899.95,80960.0,0.0,21
05,233,2014,981543.9,416393.0,0.0,90
05,233,2015,878886.6799999999,846822.0,0.0,68
05,233,2016,1031000.3,541249.0,0.0,67
05,233,2017,1063671.82,365940.0,0.0,66
05,233,2018,1071529.89,830443.0,0.0,60
05,233,2019,1011367.5,517091.0,0.0,63
05,233,2020,950804.79,273447.0,0.0,56
05,233,2021,747496.41,259976.0,0.0,70
05,233,2022,3413657.61,270754.0,0.0,84
05,233,2023,1116691.68,1394844.0,0.0,67
05,239,2014,8321.8,35833.0,0.0,4
05,239,2016,34224.0,192207.0,0.0,5
05,239,2017,72116.75,396240.0,0.0,13
05,239,2018,105612.0,358883.0,0.0,11
05,239,2019,71560.0,96099.0,0.0,7
05,239,2020,45871.0,147124.0,0.0,6
05,239,2021,31702.0,365446.0,0.0,6
05,239,2022,55500.5,251955.0,0.0,4
05,239,2023,176410.0,851139.0,0.0,10
05,2311,2014,3587.06,2079.0,0.0,2
05,2311,2015,1150.0,4166.0,0.0,1
05,2311,2016,268658.0,13453.0,0.0,4
05,2311,2017,67460.0,7241.0,0.0,3
05,2311,2019,33696.0,33410.0,0.0,2
05,2311,2020,1900.0,6745.0,0.0,2
05,2311,2021,179999.0,9490.0,0.0,5
05,2311,2022,466747.0,26985.0,0.0,7
05,2311,2023,44600.0,3608.0,0.0,3
05,2312,2014,273633.0,73034.0,0.0,5
05,2312,2015,208808.0,59577.0,0.0,8
05,2312,2016,462739.0,153885.0,0.0,13
05,2312,2017,278369.0,94848.0,0.0,9
05,2312,2018,665968.0,160873.0,0.0,12
05,2312,2019,424297.0,119852.0,0.0,12
05,2312,2020,275827.0,102410.0,0.0,12
05,2312,2021,430423.0,243497.0,0.0,6
05,2312,2022,1507300.0,271798.0,0.0,10
05,2312,2023,994631.0,62130.0,0.0,12
05,2313,2014,10351731.5,1465917.0,0.0,208
05,2313,2015,6438898.43,1072124.0,0.0,177
05,2313,2016,7204848.24,1098142.0,0.0,188
05,2313,2017,6446482.73,757304.0,0.0,168
05,2313,2018,10715983.26,1543846.0,0.0,205
05,2313,2019,9529112.65,1490205.0,0.0,203
05,2313,2020,11477308.95,1085017.0,0.0,192
05,2313,2021,11535184.51,1367583.0,0.0,240
05,2313,2022,12740422.51,1753671.0,0.0,231
05,2313,2023,13106095.08,1378277.0,0.0,224
06,14,2014,27852271.49,23795.0,12660.0,110
06,14,2015,13871880.48,334288.0,2796.0,31
06,14,2016,8268135.45,38350.0,23996.0,26
06,14,2017,44625176.72,72815.0,29740.0,45
06,14,2018,39595186.16,147343.0,33836.0,45
06,14,2019,62189600.0,29741.0,14100.0,33
06,14,2020,6948161.0,16165.0,3981.0,32
06,14,2021,19243426.0,207798.0,36745.0,45
06,14,2022,7051230.1,13403.0,6897.0,38
06,14,2023,5382194.0,21227.0,4179.0,32
06,20,2014,4383787.25,929536.0,0.0,30
06,20,2015,6063408.8,800539.0,0.0,57
06,20,2016,4816386.0,4954708.0,0.0,53
06,20,2017,4810794.0,257600.0,0.0,34
06,20,2018,5612712.54,546844.0,0.0,44
06,20,2019,4016242.0,218612.0,0.0,48
06,20,2020,6378494.0,621205.0,0.0,46
06,20,2021,3711630.25,528450.0,0.0,53
06,20,2022,4255446.8,1144038.0,0.0,57
06,20,2023,3557067.94,743155.0,0.0,46
06,21,2014,7961176.0,62147.0,0.0,50
06,21,2015,9432177.03,56743.0,0.0,46
06,21,2016,24958405.16,203692.0,0.0,93
06,21,2017,28730478.27,193320.0,0.0,112
06,21,2018,13822652.0,92302.0,0.0,74
06,21,2019,10843957.0,96163.0,0.0,64
06,21,2020,11024456.0,80942.0,0.0,50
06,21,2021,16591497.0,92210.0,0.0,61
06,21,2022,21439796.0,136672.0,0.0,59
